Rovi,Vudu,Px_id1,Px_id2
4731616494,892045,3198676,14077441
4374239074,892541,3070663,14077444
4374238968,892556,3070619,14077443
4374238976,892583,3070637,14077445
5127530688,892650,3329822,14077446
4346447465,893085,3061213,14077447
3972180343,893224,2843838,14077448
1415153063,893299,2279573,14077449
4374238926,894813,3070621,14077455
3424704646,894844,2723976,14077456
1420445504,895043,2282331,2270807
4377820556,895499,3071947,14077458
4698273478,895502,3187436,14077459
5286708655,895505,3380031,14077460
5823370909,895544,3547361,2811983
4848374407,895923,3234968,2899176
5200742237,896556,3352641,3187382
2160412,896769,634298,426565
4374238996,898535,3070618,14077778
19985996,898630,1362066,14077474
331855898,898693,1602695,14077475
1068507,898875,214435,14077476
947328697,898985,1930821,14077477
5240482853,899073,3366471,14077480
5240491838,899078,3366478,14077478
454514,900630,103779,14077733
3522135774,900789,2758225,14077732
4238851354,901434,3033097,3393625
5261621698,901447,3372710,14077506
7729744019,901450,4085554,14077505
4765329790,901474,3209199,13823078
5200742211,902092,3352660,3840374
4233976945,902098,3031746,14077507
7846942684,902257,13531722,13674622
4978219040,902506,3280349,14077527
4787873405,902509,3218768,14077526
4791812072,902512,3220826,14077528
5207620239,902520,3355178,3463693
3158404346,902765,2597112,14077529
4062021466,903700,2871619,14077532
342139487,903784,1614214,14077535
745268447,904045,1811482,1476054
5493407261,904181,3439715,14077538
424587,904224,93732,14077540
4346447436,904696,3061215,14077542
6992361646,904711,3883117,2828241
3562742418,905000,2768508,14077544
4181601721,905003,3013535,14077543
7134329169,905012,3923198,3383297
5278707780,905027,3377536,14077545
5230001099,906017,3363472,14077548
6811370324,906467,3827938,3413900
4374238978,906495,3070633,14077779
3499412498,906498,2751880,14077782
3754261217,906584,2809525,14077844
4221363892,907443,3028693,14077553
6267121704,907457,3677581,4047145
3499412432,907460,2751871,14077556
5308101696,907478,3385207,3373861
7509009158,907987,4025661,4098589
5113193084,908719,3325938,14077581
5066556339,908722,3310553,14077578
5213313731,908725,3357351,14077580
320636600,908740,1583531,14077781
4698273400,909890,3187452,14077600
1543131942,910085,2376936,14077601
7764323309,910124,4094880,3189926
1632960326,910289,2395813,14077603
4781009804,910328,3215676,3821768
7747143468,911216,4090063,14077585
382312,911409,86958,1933908
3476011238,911624,2744921,14077698
5092591120,911633,3320058,14077608
4069001552,911639,2874523,14077612
3175876973,911648,2605284,14077613
4169591148,911660,3001641,14077736
6790462385,911864,3821778,14077912
5407389081,912321,3416389,14077630
4146481322,912324,2976463,14077629
4275529807,912336,3041514,14077735
4569664551,912402,3140034,14077836
4628673692,912405,3160035,962545
4374238986,912435,3070629,14077632
4917741279,912438,3259729,14077635
5586056059,913270,3471041,14077783
4313651826,913627,3050140,359930
5718271778,913658,3516730,3249367
4192100807,914067,3019427,14077664
7770868646,914213,4097531,2791266
3998392375,914222,2851779,14077738
4374238932,914285,3070599,14077739
4005086769,914291,2854148,14077699
4698273424,914474,3187432,14077665
1487954207,914477,2335045,14077666
4721568978,914480,3196669,14077667
7747143474,914659,4090068,3455611
4906564331,914668,3254732,3134912
4698273388,914845,3187407,14077741
4020138364,914878,2859442,14077740
3648682300,915358,2794610,14077689
5413930740,915364,3418354,14077690
4374238960,915478,3070630,14077742
5609166483,915574,13531379,3495496
4569664563,915658,3140040,14077720
3643040760,915694,2792444,14077743
1916636408,916249,2517477,3482177
5140540075,918005,3334940,14077747
4592148852,918011,3150125,14077744
3758906982,918020,2811215,14077786
4880716064,918026,3244315,14077787
5109282753,918029,3324557,14077835
4902303648,918494,3252952,14077914
4623830701,919867,3159192,14077834
5290485550,920682,3380885,14077750
4605190980,920695,3153793,14078851
5261621363,920704,3372747,14077771
5035259113,920707,3301444,14077772
4845523514,920713,3234247,14077773
4743700702,920734,3203562,14077812
5560756157,920737,3463718,4110055
5947697304,921548,3585127,14077915
3314749278,921572,2670588,14077810
5273902359,921743,3375850,3448926
3617301200,922230,2785390,14077884
7509007629,922233,4025424,14077837
3856285027,922478,2819053,3821771
3365708407,922727,2694363,14077841
5159126590,922748,3340189,14077839
6019905324,922760,3606462,3527797
5756710091,922964,13971068,3499916
4008155962,922997,2855290,14077840
4861945616,923391,3237923,14077842
5848966240,923695,3556393,4099185
3493741118,924672,2749742,4054981
5393402515,925127,3412559,14077917
5805359997,925148,3542546,14077919
5317532050,925205,3388236,14077920
712832966,925211,1794416,14077921
5164585025,925256,3341330,3380103
4977807588,925265,3279909,14077851
5323108230,925268,3390210,14077849
22493092,925280,1455771,14077924
328672777,925286,1598543,14077923
324364990,925365,1589337,14077926
3388168947,925368,2704728,3381221
5805228909,925383,3542486,3648500
7236266475,925413,3854941,776429
5875434975,925590,3564862,3528066
4670543667,925868,3177966,14077859
4910967236,926033,3256821,14077942
4861945596,926213,3237925,14077944
5937012887,926515,3581701,14077959
4765330441,927225,3209270,14077965
5185592268,927412,3348213,14077977
5756387686,927480,3528076,14077979
5768083261,928444,3531657,3548497
4892746438,929110,3249367,3516730
379858646,929173,1649503,14077995
303431258,929179,1554348,14077996
638027275,929185,1750143,14079938
4967671148,930597,3277064,14078001
5407770585,930600,3416546,14078004
5314421360,930603,3387264,14078003
5937470092,931793,3581843,14078006
5173314019,932257,3343745,14078019
5831183019,934150,3550444,3552730
5197497778,934256,3351829,14078026
1846333039,934352,2480094,14078027
7729744023,934466,4085543,14078028
4520035871,935214,3119548,14078039
4698273438,935226,3187426,14078045
5718046615,935683,3516588,14078049
5129089816,936712,3330955,14078052
5302601069,936736,3383705,14078057
5601582220,936757,3475255,14078058
5466787707,936760,3434882,14078059
3522135806,936931,2758273,14078061
5132460723,937294,3332337,14078062
5361545741,937400,3404049,14078064
4453962675,937418,3093269,14078063
4781009796,937421,3215677,3748106
5357825719,937433,3402619,14078066
5361545731,938080,3404050,14078069
5034715760,938092,3301096,14078070
5407770469,939127,3416527,14078071
4604754991,939527,3153640,14078089
1843847380,939551,2478353,1225120
4315677342,939898,3050950,14078090
5140539994,939919,3334916,14078775
4941637087,940639,3268987,14078091
25190,940919,7455,3070607
6132950147,940925,3637570,13769365
6493700297,940940,3737997,3399147
4408660240,940946,3081195,14078610
4873584664,941037,3242211,14078868
5463587861,941544,3433930,14078106
5109282751,942562,3324585,14078127
5579255102,942565,3468850,14078126
7815063718,942571,4110082,14078125
5309073291,942574,3385639,14078124
5991522725,942717,3598776,301207
5999130907,943484,3600916,3441935
7830785271,943523,1615668,14078131
5579255206,943607,3468855,14078133
6573784667,943761,3760588,3551569
5809888758,944327,3544374,14078134
5924492581,944336,3578811,14078135
6073675719,945031,3621870,14078143
3499412504,945040,2751878,14078146
19695934,945046,1339728,14078147
989875448,945575,1955568,14079096
5991187634,945581,3598474,10559
4769393144,945788,3211589,14078162
4769393132,945797,3211547,14078164
5129089727,945803,3330669,14078163
5302601307,945809,3383752,14078166
4973348693,945812,3278291,14078165
1418338562,946058,2280789,1446330
5278707665,946921,3377532,14078171
4557517473,946939,3134178,14078175
327252090,946978,1596084,14078177
6312296750,946984,3689198,3200405
4192100857,948026,3019439,3334908
3596722957,948029,2779085,14078180
5925833031,948032,3579219,14078708
5140539982,948064,3334870,14078182
4557517307,948804,3134175,14078183
5956869939,949246,3587831,2731777
6136699116,949252,3638577,3849286
5067982036,949696,3310825,14078191
5505418585,949699,3444124,14078189
6980832917,950925,3879822,3419362
66438069,951423,1479624,14078491
4765330459,951926,3209262,14078220
6957814068,951929,3873049,14078219
5257535791,951947,3371308,14078221
6229225437,951951,3667178,14078222
5991180615,951978,3598463,14078228
4654981464,952036,3170973,14078238
8845276,952069,788714,14078567
22280063,952076,1435165,14078243
13805119,952090,1130246,14078652
22254047,952097,1432427,14078711
18875419,952118,1278972,14078922
2458367,952129,752151,14078921
376535,952134,86041,638429
922846288,952159,1913514,14079099
6177565760,952231,3652480,14078249
3981568889,952741,2846641,14078250
5407773055,952762,3416525,14078493
5992444987,952798,3599032,3937686
7774473605,952807,4098651,14078492
1053970088,953384,1994632,4110491
4618202967,953608,3157858,3120842
5963659915,953630,3590398,14078266
5342982713,953943,3397081,14078268
6474367886,953952,3733514,3689005
6760203613,954351,3813039,14078588
326922622,954632,1594973,14078275
5574346434,954644,3466981,14078633
6343274656,955071,3697166,3341422
6366182697,955074,3703321,3638925
5309073317,955402,3385647,14078494
5140539984,955551,3334894,14078566
7318114195,956416,3973992,2813687
850562943,956425,1871094,14078631
6137226185,956493,3638923,3090643
4023199189,956496,2860294,14078495
325676329,958662,1591592,14078499
4756068248,958677,3206576,14078294
5129089725,958680,3330661,14078297
4042631052,959984,2866722,14078501
5261621377,960428,3372709,14078510
5286814249,961313,3380233,14078515
5547086673,961349,3458150,14078560
5632791361,961352,3486543,14078521
5407770512,961355,3416561,14078590
5991522691,961876,3598752,14078525
5346916788,961879,3399157,14078527
6228740857,962832,3666907,14078562
3322761109,962904,2673211,283149
4892746522,964282,3249397,14078561
4192100857,964285,3019439,14078531
4181601719,964959,3013544,14078653
5156334120,965234,3338979,14078635
5213313721,965237,3357368,14078682
4769392695,965243,3211576,14078530
6405252583,965246,3714638,3665087
6289631144,965682,3683814,14078533
7834826673,965694,776275,14078534
5152256070,966136,3337660,14078542
6633074629,966232,3776722,14078591
5152256078,966739,3337661,14078544
6648129621,966906,3781211,3585002
7210453086,966914,3944674,3385251
5992446260,967266,3599022,14078636
21576016,967272,1380724,14078627
321754483,967275,1584993,14078628
4371088853,967278,3069411,14078638
4557626756,967482,3134284,14078571
6186710760,967524,3655016,3211520
6546746059,967724,3752924,13558734
5597007072,969018,3473840,14078559
6408558046,969420,3715550,14078595
5636308577,969483,3488813,14078641
4327709971,970050,3054784,14078683
4716637885,970065,3195076,14078686
1005316360,970092,1965166,14078688
1186702149,970188,2082548,14078689
1218718233,970209,2106602,14078759
998214267,970227,1960766,14078765
17016506,970245,1175165,14078762
4866475325,970248,3239478,14078642
1714331436,970256,2422033,14078847
369333523,970262,1636408,2344466
4506766033,970268,3114406,14078644
6154248541,970309,3645609,14078643
18803826,970319,1266453,14078970
5253048596,970321,3370095,14078763
324373279,970353,1589461,14078969
7420114599,970424,4002260,14078972
1056171,970498,204534,14079024
4605191048,971743,3153789,14078645
4026706938,971746,2861276,14078780
6426950562,971882,3719529,3714627
6083277641,972187,3624616,14078647
4769393134,972699,3211532,14078616
6154749676,972858,3645984,14078619
6136634593,974038,3638559,3517038
7833285868,974053,2661904,14078660
1000812161,974136,1962462,14078781
5961295406,975423,3589613,3307959
6405252593,975438,3714644,3751738
4769393140,975459,3211557,14078649
5625543741,975646,3484115,14078648
5983056932,979990,3596565,14078676
5715085702,979993,3515792,14078675
5129089828,980356,3330962,14078650
17998840,981264,1219238,14078692
6398021988,983933,3712284,3227129
6514145854,985917,3743953,14078793
6596870071,986148,3766906,13594508
6405252613,986252,3714625,3039282
4408660244,987025,3081198,14078699
7509009190,987452,4025659,13703757
5629590247,987483,3485523,14078705
5574346434,988207,3466981,3707464
7509009144,990320,4025634,10628
5800843339,990619,3540895,14078716
4549092104,990622,3131483,14078725
7015323793,991738,3889117,14078717
9713737,991780,803353,14078766
2397775,991783,725738,1135701
7702681285,991990,4078906,3776807
3916239210,992124,2821953,14078718
7658620702,992160,4065863,4111154
7729248824,992172,4085395,3787593
17834242,993237,1199509,14078815
18754946,993246,1255577,14078817
5972099597,994378,3593728,3740849
5831182981,995093,3550445,14078768
6015991775,995096,3605111,14078806
7548681008,996304,4036168,3697702
278641,996581,72955,14078746
6094829419,998998,3627593,14078849
6083368629,999001,3624460,14078848
6323043553,1000275,3693195,14078754
6478054129,1000278,3734497,14078795
5831184767,1000323,3550459,14078845
5302601305,1000327,3383778,14078924
13803588,1000471,1130192,14078870
4869606189,1001786,3240834,14078836
5031410749,1001933,3300096,14078837
7831309798,1005130,1615684,14078818
6331994180,1005205,3694187,14078929
6568027883,1007284,3758777,14078872
5257535859,1007290,3371314,14078931
5897919862,1007305,3571751,14079015
5629590261,1007308,3485482,14078939
5152256094,1007320,3337651,14078871
5740298112,1008451,3523586,3990829
5253048584,1008702,3369844,14078854
6662236104,1009852,3784917,3788990
6568027903,1010524,3135940,14078843
6126485310,1010557,3635370,14079108
6107930369,1011357,3630853,3732437
1059804129,1011737,1998435,683596
5779963042,1012458,3534893,14078932
7782982106,1012479,4100597,861146
259653,1013020,69196,676842
2302859,1013403,686169,638430
6665585662,1014689,3786221,3806304
7637691724,1014692,4059825,3786220
518753226,1015847,1697561,14078963
5240491838,1015890,3366478,14078850
6743602297,1016306,3808653,14078859
6913429673,1020569,3859285,14078964
6240616268,1021623,3670432,14078913
899565424,1022019,1905881,14078994
22176375,1022064,1429819,14078997
3949775025,1022067,2833968,14078996
7509009154,1022335,4025637,3787739
6699670085,1022419,3796330,14078934
1095627,1022878,237023,14078891
1063980,1022897,210805,14078894
12186670,1023655,964902,245862
6474368020,1023839,3733534,14079110
6377049370,1023935,3706335,14079111
6665585678,1024366,3786200,14078941
6665585676,1025230,3786203,14078935
5972735664,1025254,3594394,14079116
6361631729,1026517,3702346,14079115
6422301160,1026523,3718224,14079011
5995686685,1026528,3600052,14079057
6083368673,1026948,3624511,14078943
5309073377,1028090,3385612,14079028
5261621421,1028105,3372705,14078988
6844140891,1030189,3839093,4066848
6107957670,1031022,3630854,3875440
5995686750,1031279,3600043,14079118
7521102481,1031282,4029137,3733519
7191026879,1031332,3938670,3869922
6024145141,1032618,3607868,14079059
4608920729,1032810,3155336,14079119
6912602316,1033833,3858825,14079018
4716637901,1034459,3195489,14079121
6239535901,1034519,3670181,14079123
6924933954,1034980,3862689,14079126
6086169304,1034989,3625200,14079044
6855386310,1036472,3842830,14079029
1179594350,1036705,2078016,14079127
77587,1036725,26111,14079129
2327520,1036728,696320,14079130
4918993396,1037052,3260336,14079012
5629590251,1037211,3485540,14079136
5961295380,1037234,3589660,14079135
6151440234,1038759,3644335,14079058
6111869823,1041645,3631721,4029860
5393402485,1041675,3412552,14079045
5266050536,1041678,3374159,14079046
6884450060,1041684,3851272,14079048
6884437193,1041699,3851261,14079063
6960292541,1041702,3873790,14079139
6787036826,1042907,3820971,14079051
18826666,1043962,1271786,865819
17653012,1043965,1193621,13849818
6625251217,1043979,3774633,4016678
7012739162,1045243,3888323,14079148
5991273583,1049592,3598515,14079065
21965554,1050421,1395456,13537489
2000182,1050662,575278,14079640
7846942692,1050755,13531720,13945577
5752438259,1050790,3526682,14079175
4997183216,1051677,3289316,14079053
1197169527,1052043,2091628,14079641
335342643,1052046,1611127,13896526
1388569,1052070,361270,14079642
6474367894,1052556,3733476,14079072
5323108114,1052907,3390214,14079183
13805154,1052955,1130256,1099499
6947066529,1053343,3870162,14079186
888644250,1054844,1898473,14205103
1197169547,1055772,2091601,14079202
3263850838,1055784,2645784,14079201
6550994917,1055787,3755038,14079190
6855434034,1055793,3842886,14079191
6656013320,1055796,3783231,14079194
5629590277,1055802,3485546,14079196
6343656530,1057050,3697388,14079204
6442769902,1057459,11554,14079205
11744552,1059483,823961,14079211
7257410324,1063211,3958294,3589637
100531,1063246,32811,218663
19913383,1063305,1353799,2556409
1708388,1063586,471876,14079248
7877398783,1064772,14094242,13940931
6083368643,1067193,3624432,14079269
7187389475,1068706,3937339,14079292
4866475418,1068715,3240985,14079294
6380297775,1068772,3707467,14079296
1242563,1068802,303347,14079297
5776025553,1072539,3524306,14079303
6401461501,1072542,3713277,14079302
329218694,1073079,1308523,14079304
363134,1073640,83843,660051
705352205,1073658,1790460,1219521
6129758661,1074593,3636746,14079307
5824110109,1074605,3547541,14079306
6935398473,1074635,3866941,14079308
363244,1074656,83849,725281
1998907,1074900,574811,3836343
5676315864,1075004,3503098,14079310
6051499472,1076464,3614276,32640
6935686975,1076640,3867007,14079312
1298110866,1076986,2175169,2190168
7093214866,1077043,3911677,14079328
6447759504,1077288,3725229,14079329
1646267,1077337,450606,14079330
6794227278,1078599,3822855,14079337
7726240328,1078715,4084086,3642810
7666741589,1079338,4067601,3881849
5824103767,1079453,3547517,14079358
7078744260,1079879,3907597,151475
5853100751,1079909,3557766,14079360
7219670021,1079936,3947792,14079362
7177114632,1079948,3934722,3985042
7015792291,1079960,3889242,14079363
6071120549,1080483,3621054,14079365
1448271509,1080733,2304090,14079367
7173049150,1081661,3933820,3619862
7109324614,1082348,3915856,4099958
553151273,1085320,1716208,14079379
284456,1085364,74072,479515
18000325,1085715,1219526,1212663
1371518249,1085724,1979798,481381
3234251610,1085732,2632881,14079381
2487881,1085783,763440,1191871
724415705,1085788,1800898,788683
2352271,1087277,707079,1150327
5824110123,1087827,3547564,14079386
17553980,1087836,1170318,1170330
4562670461,1087868,3136934,14079387
7294673374,1088228,3968391,14079388
6939377327,1089113,3867867,14031681
7317388359,1089211,3973596,14079389
6646709284,1089223,3780918,14079601
5768345487,1089229,3531806,14079391
6274999873,1089232,3680032,14079392
6714906139,1089238,3799574,14079393
7219630854,1089952,3947768,3948862
7110942645,1089955,3916552,14079397
7219634310,1089967,3947772,14079398
7494928035,1089973,4021894,3947771
4479866105,1089976,3102439,14079603
7216530133,1089982,3946594,3741100
6985365937,1090003,3880743,13945005
6682491812,1092395,3790793,14079407
6366182697,1092470,3703321,14079604
5768345413,1095022,3531845,14079634
6129758655,1095916,3636793,14079415
2173629,1096475,638536,2492859
7741449791,1100682,4088491,3854465
5853100753,1101873,3557743,14079420
6355116082,1103149,3700050,14079729
6132964886,1106370,3637586,14079431
2450033,1106434,748863,1206248
2027334,1106480,584736,14079433
6019905412,1108548,3606421,14079438
6433494256,1112298,3721259,14079722
7877398787,1113042,14094239,1336574
278203,1113135,73287,14079474
7317388365,1115394,3973593,13955619
4937431898,1115420,3267193,13928360
353117,1117022,82845,3808054
12997860,1119704,622442,14079508
5760898702,1119711,3529332,14079510
7494872422,1126949,4021776,14079530
7494919785,1127031,4021840,4007569
7712478322,1127386,4081786,14079533
7377696056,1128836,3990776,4006605
5409896033,1129333,3416849,3390220
7849343371,1135391,13996705,14079565
7349737993,1137889,3982234,14079726
7349739559,1137901,3982228,3997930
5824110059,1137916,3547538,14079624
7015907732,1137946,3843302,14079587
6682491772,1137949,3790790,14079617
6921399575,1137952,3861832,14079625
6672895286,1137955,3788988,14079630
6474367926,1138638,3733489,14079566
7358934858,1140148,3985690,4049580
5824110075,1141114,3547527,14079643
7232014787,1141156,3950775,14079570
7073837399,1141191,3905523,14079762
7422102003,1142188,4002818,2348994
7036572825,1142385,3894963,14079760
6019905452,1142886,3606969,14079727
7307868749,1143329,3971988,14079596
7464807711,1143373,4014306,4084084
6921399553,1143903,3861822,14079663
18346978,1144789,234064,14079635
757565703,1144795,1816345,14079665
6474367830,1144981,3733484,14079790
6428777944,1144996,3719928,14079804
7494923723,1145020,4021829,4021925
6384358790,1148215,3708696,14080008
6829455266,1149692,3834037,14079699
7494919787,1159871,4021836,4021905
7494923717,1159877,4021817,4021880
6194608399,1160089,3657560,14079735
3950573543,1160139,2834618,14079827
5824103964,1160151,3547524,14080009
7721628946,1160199,4082495,4052869
7236266465,1161943,3952122,14079766
6019905674,1162709,3606425,14079728
6433494228,1162956,3721252,13971299
6364418621,1163517,3702904,14079807
6957814134,1163520,3873062,14079821
7464807693,1164203,4014282,4084079
1643325,1164493,449676,14079772
6943945629,1166179,3869105,14079801
270257,1166990,71402,535422
982759781,1167756,1757339,14079806
1123741202,1167765,2040452,14079808
1966104,1167779,563141,14079810
1302061,1167861,327576,14079809
449108,1167939,101004,14079811
3660352903,1167946,2798376,2293556
18821812,1167960,1271371,14079813
3413995670,1168035,2717993,14079773
11811560,1168043,851977,13802036
2261807,1168064,670324,534138
1058009,1168990,205990,14079951
18142521,1169003,1237422,14079950
5595691521,1171881,3473620,14079820
6523533413,1173885,3746415,14079920
7494923729,1174713,4021823,4021902
7494928037,1177106,4021868,4021871
7494923749,1177292,4021820,4021872
4464332476,1179319,3096858,2860299
7173054399,1182993,3933816,14079800
7494928069,1183002,4021912,4021854
7494927885,1183005,4021908,4021910
7448359486,1184202,4004643,4023963
7123190102,1186309,3919904,4033889
7494926202,1186315,4021863,4021866
7611640439,1186366,4052773,14080037
7611640435,1186396,4052748,14080042
7794097829,1186886,4104233,14079923
5968256875,1187091,3591994,14080103
5586056017,1187405,3470989,14079954
5345808123,1187579,3397984,14079955
6019905688,1188040,3606431,14080039
7702745994,1188280,4078964,14080059
1796258472,1188552,2454526,2409949
1057091,1188672,205262,212092
6019905678,1189741,3606461,14079857
2173598,1192487,638521,2334688
9714014,1192541,803403,580133
7862626696,1192544,14088824,3780581
6366182695,1192577,3703334,14079768
7834826698,1195356,776353,4082040
6542759873,1195555,3752037,4056036
7630400583,1195949,4057479,14080063
6559201982,1196214,3756750,14080045
7422102031,1196961,4002920,14080043
6139453000,1198966,3639431,14079858
1078000,1199373,222199,14079957
7794097827,1199597,4104219,14080052
7831958987,1200247,10271,14080152
1443730395,1200250,2300133,14204772
13817032,1206282,1130665,14204775
613722369,1206291,1741837,14205102
1095121,1206801,236591,229722
17890446,1206804,1206706,14080104
1129237,1207771,250901,976177
1088833,1209250,231421,231805
1694696,1209253,466820,14079814
13601348,1210598,1126157,13703086
7611640443,1217485,4052752,14079947
7494923753,1218371,4021811,14079869
7334881902,1218374,3977958,14080010
4476475224,1220685,3101237,3712818
5445361071,1224593,3429347,14080047
303984829,1227390,1555839,14080162
2380240,1227393,718278,14080165
374194913,1227399,1645547,14080167
4482037618,1227402,3103404,14080166
5775115490,1227405,3533343,14080168
6064135885,1228325,3618880,14079917
7794097819,1229450,4104221,3307972
6380297781,1229456,3707513,14080131
6474367932,1234728,3733491,14080066
1069063,1234737,214893,14080133
6474367950,1236759,3733506,14080176
5815888981,1241944,3545712,14080096
7630547664,1245197,2661975,14080135
7702853407,1245318,4078994,14080119
7333507261,1246422,3977718,14080120
7794097825,1246428,4104206,14080188
6957814492,1253684,3873089,14080124
6469753389,1263742,3732384,14205105
7325930507,1265095,3975350,14080150
6957814080,1265990,3873051,14204800
6024145119,1281758,2661866,14204813
